Date,Radio Flux 10.7cm,Sunspot Number,Sunspot Area (10^6 Hemis.),New Regions,Stanford Mean Solar Field (GOES15),Stanford Background X-Ray Flux,Flares: C,Flares: M,Flares: X,Flares: S,Flares: 1,Flares: 2,Flares: 3
1998-01-02,101,50,290,0,-999,B2.2,2,1,0,5,0,0,0
1998-01-03,101,31,160,0,-999,B4.1,1,1,0,1,0,0,0
1998-01-04,91,30,120,0,-999,B1.2,0,0,0,0,0,0,0
1998-01-05,89,22,50,0,-999,A7.8,1,0,0,0,0,0,0
1998-01-06,87,23,20,0,-999,A5.5,0,0,0,0,0,0,0
1998-01-07,85,0,0,0,-999,A4.1,0,0,0,0,0,0,0
1998-01-08,82,0,0,0,-999,A2.8,0,0,0,0,0,0,0
1998-01-09,82,0,0,0,-999,A2.0,0,0,0,0,0,0,0
1998-01-10,81,14,10,1,-999,A1.2,0,0,0,1,0,0,0
1998-01-11,85,51,40,3,-999,A1.2,0,0,0,0,0,0,0
1998-01-12,96,60,200,0,-999,A9.4,10,0,0,8,0,0,0
1998-01-13,90,54,160,1,4,B2.2,1,0,0,1,0,0,0
1998-01-14,94,43,190,0,-999,B1.1,3,0,0,7,0,0,0
1998-01-15,98,46,350,0,-999,B3.2,5,1,0,6,1,0,0
1998-01-16,98,88,350,3,-999,B1.7,0,0,0,1,0,0,0
1998-01-17,96,89,330,1,-18,B1.2,0,0,0,2,0,0,0
1998-01-18,95,67,270,0,64,A9.2,0,0,0,1,0,0,0
1998-01-19,94,88,90,2,-999,A9.4,0,0,0,0,0,0,0
1998-01-20,91,50,30,0,-999,A9.2,1,0,0,0,0,0,0
1998-01-21,91,25,10,0,-9,A7.1,0,0,0,0,0,0,0
1998-01-22,93,37,30,2,9,A6.1,0,0,0,3,0,0,0
1998-01-23,97,57,100,1,-999,A9.7,0,0,0,2,0,0,0
1998-01-24,98,88,250,2,-12,B1.2,0,0,0,0,0,0,0
1998-01-25,108,104,350,1,15,B1.1,2,1,0,2,1,0,0
1998-01-26,100,99,420,0,-999,B1.4,2,0,0,8,0,0,0
1998-01-27,101,98,420,0,-999,B1.2,0,0,0,0,0,0,0
1998-01-28,97,89,590,0,-999,A8.3,1,0,0,0,0,0,0
1998-01-29,94,71,230,0,7,A7.4,1,0,0,1,0,0,0
1998-01-30,91,41,140,0,19,B1.0,0,0,0,1,0,0,0
1998-01-31,89,37,120,0,-1,A5.2,0,0,0,0,0,0,0
1998-02-01,91,25,120,0,-999,A4.4,0,0,0,0,0,0,0
1998-02-02,89,23,110,2,-999,A5.3,0,0,0,1,0,0,0
1998-02-03,89,39,120,2,-999,A4.9,0,0,0,0,0,0,0
1998-02-04,89,26,110,0,-999,A4.4,0,0,0,0,0,0,0
1998-02-05,86,40,90,1,-999,A6.5,0,0,0,0,0,0,0
1998-02-06,84,41,100,0,-999,A2.6,0,0,0,3,0,0,0
1998-02-07,83,27,70,0,-999,A2.6,0,0,0,0,0,0,0
1998-02-08,84,37,80,1,-999,A3.6,0,0,0,0,0,0,0
1998-02-09,84,34,60,1,-999,A3.8,0,0,0,0,0,0,0
1998-02-10,84,62,110,2,-999,A4.5,0,0,0,0,0,0,0
1998-02-11,86,63,80,2,-999,A3.3,0,0,0,3,0,0,0
1998-02-12,91,67,220,0,-999,A5.1,0,0,0,5,0,0,0
1998-02-13,95,62,310,0,-999,A6.3,0,0,0,1,0,0,0
1998-02-14,105,88,390,1,-999,B1.2,0,0,0,3,0,0,0
1998-02-15,107,86,410,1,1,B3.2,4,0,0,8,0,0,0
1998-02-16,107,88,580,1,-999,B1.7,1,0,0,0,0,0,0
1998-02-17,91,85,540,0,-999,B2.2,2,0,0,2,0,0,0
1998-02-18,103,64,420,0,11,B1.2,3,0,0,7,1,0,0
1998-02-19,99,57,420,0,-999,B1.3,1,0,0,7,0,0,0
1998-02-20,96,29,360,0,27,A9.3,1,0,0,6,0,0,0
1998-02-21,99,28,360,1,-999,A6.8,0,0,0,0,0,0,0
1998-02-22,96,38,230,1,-33,A7.1,1,0,0,1,0,0,0
1998-02-23,99,59,140,2,-999,B2.1,2,0,0,2,0,0,0
1998-02-24,99,78,110,2,-21,B2.6,1,0,0,6,0,0,0
1998-02-25,95,69,200,1,-999,B1.6,0,0,0,0,0,0,0
1998-02-26,93,69,200,0,-999,A6.7,0,0,0,1,0,0,0
1998-02-27,90,78,140,3,6,A4.5,0,0,0,0,0,0,0
1998-02-28,94,60,100,0,15,A6.3,0,0,0,2,0,0,0
1998-03-01,98,93,280,2,-999,B1.1,3,0,0,4,0,0,0
1998-03-02,98,105,300,0,-11,B1.3,2,0,0,12,0,0,0
1998-03-03,97,56,310,0,-999,*,7,0,0,15,0,0,0
1998-03-04,102,55,560,0,-7,B3.2,7,0,0,9,0,0,0
1998-03-05,97,42,710,0,-999,B5.7,9,0,0,12,1,0,0
1998-03-06,92,54,400,1,-9,B2.1,2,0,0,1,0,0,0
1998-03-07,92,54,80,2,-999,B2.3,1,0,0,0,0,0,0
1998-03-08,91,57,130,1,-21,B1.6,1,0,0,1,0,0,0
1998-03-09,90,49,150,0,-1,B1.4,1,0,0,5,0,0,0
1998-03-10,96,75,280,2,-9,B1.5,0,0,0,0,0,0,0
1998-03-11,101,83,370,0,-18,B1.0,0,0,0,4,0,0,0
1998-03-12,102,114,300,2,-999,B1.8,1,0,0,0,0,0,0
1998-03-13,105,115,360,0,-999,B1.2,1,0,0,5,0,0,0
1998-03-14,120,119,420,0,-999,B2.2,3,0,0,9,0,0,0
1998-03-15,133,110,900,0,18,B4.2,9,3,0,11,3,0,0
1998-03-16,124,92,990,0,10,B5.4,10,1,0,12,1,0,0
1998-03-17,126,81,910,0,1,B6.8,8,0,0,9,0,0,0
1998-03-18,127,102,930,2,5,B3.3,2,1,0,4,0,0,0
1998-03-19,125,80,880,0,15,B3.5,8,1,0,14,4,0,0
1998-03-20,127,100,910,2,-999,B5.0,8,0,0,0,0,0,0
1998-03-21,126,95,810,0,-999,B4.5,3,0,0,2,0,0,0
1998-03-22,128,114,960,1,-999,B6.8,4,1,0,6,1,0,0
1998-03-23,122,72,650,1,-999,C1.0,0,1,0,1,0,0,0
1998-03-24,121,83,890,0,-24,B4.9,5,0,0,6,0,0,0
1998-03-25,115,79,770,1,-999,B3.8,2,0,0,5,0,0,0
1998-03-26,110,77,720,0,-999,B3.2,0,1,0,1,0,1,0
1998-03-27,108,80,620,1,-999,B3.4,3,1,0,3,0,0,1
1998-03-28,104,81,580,0,-5,B5.0,2,0,0,3,0,0,0
1998-03-29,100,82,650,1,6,B2.2,0,0,0,0,0,0,0
1998-03-30,108,66,510,0,5,B1.6,2,0,0,4,0,0,0
1998-03-31,108,71,610,1,-999,B4.1,5,0,0,11,0,0,0
1998-04-01,106,90,720,1,10,B2.2,5,0,0,6,0,0,0
1998-04-02,103,67,470,0,10,B3.8,7,0,0,8,0,0,0
1998-04-03,104,74,410,0,-999,B3.6,1,0,0,2,0,0,0
1998-04-04,110,70,200,1,-999,B4.7,4,0,0,15,0,0,0
1998-04-05,126,82,500,2,13,B5.9,5,1,0,6,0,0,0
1998-04-06,133,82,650,0,-19,B9.5,6,1,0,2,0,1,0
1998-04-07,135,120,830,4,-26,B5.9,7,0,0,0,0,0,0
1998-04-08,141,131,940,0,-33,B5.0,5,0,0,10,1,0,0
1998-04-09,140,192,840,3,-999,B4.1,3,0,0,9,0,0,0
1998-04-10,130,145,890,0,-999,B4.2,4,0,0,4,0,0,0
1998-04-11,128,132,660,0,-999,B3.6,5,0,0,2,0,0,0
1998-04-12,117,111,570,0,-999,B3.1,0,0,0,2,0,0,0
1998-04-13,115,82,430,0,-999,B2.7,1,0,0,3,0,0,0
1998-04-14,112,83,280,1,-999,B3.2,0,0,0,1,0,0,0
1998-04-15,113,79,380,0,52,B2.5,5,0,0,6,1,0,0
1998-04-16,106,59,210,1,34,B4.8,3,0,0,1,0,0,0
1998-04-17,101,70,130,1,19,B2.7,0,0,0,0,0,0,0
1998-04-18,99,28,50,0,-9,B4.4,0,0,0,0,0,0,0
1998-04-19,96,35,90,1,-20,B2.7,0,0,0,3,0,0,0
1998-04-20,98,35,100,0,-43,B1.7,0,1,0,0,0,0,0
1998-04-21,92,47,70,1,-45,B2.9,0,0,0,1,0,0,0
1998-04-22,88,41,130,1,-36,B1.3,0,0,0,7,0,0,0
1998-04-23,90,38,90,1,-5,B1.6,0,0,1,0,0,0,0
1998-04-24,91,22,0,1,-9,B2.5,1,0,0,0,0,0,0
1998-04-25,92,50,230,1,17,B1.7,3,0,0,2,1,0,0
1998-04-26,91,30,200,0,33,B1.2,0,0,0,1,0,0,0
1998-04-27,91,19,200,0,36,B1.2,1,0,1,1,0,1,0
1998-04-28,98,54,330,2,32,B1.8,0,0,0,9,0,0,0
1998-04-29,101,65,250,1,23,B1.7,2,1,0,6,2,0,1
1998-04-30,103,74,310,2,5,B2.9,1,0,0,7,0,1,0
1998-05-01,113,89,490,0,-999,B2.1,7,2,0,21,1,0,0
1998-05-02,117,110,660,1,-999,B3.7,6,0,1,16,1,0,1
1998-05-03,117,123,770,0,-999,B2.5,3,1,0,9,2,0,0
1998-05-04,121,117,980,0,-999,B5.2,5,0,0,5,2,0,0
1998-05-05,133,105,1170,0,-999,B4.0,13,1,0,14,1,2,0
1998-05-06,130,111,1070,1,-999,C1.6,10,1,1,25,2,0,0
1998-05-07,123,82,1100,0,-999,C2.1,7,2,0,18,2,0,0
1998-05-08,118,81,620,1,-999,B8.8,4,3,0,2,1,0,0
1998-05-09,111,56,530,0,10,B9.5,13,1,0,1,0,0,0
1998-05-10,107,61,540,1,49,B7.8,14,2,0,2,0,0,0
1998-05-11,108,72,430,2,-999,B2.7,0,0,0,3,1,0,0
1998-05-12,112,90,460,0,-999,B2.9,2,0,0,4,0,0,0
1998-05-13,117,90,490,0,-999,B2.5,2,0,0,7,0,0,0
1998-05-14,117,94,440,0,-999,B2.8,3,0,0,9,0,0,0
1998-05-15,116,101,420,0,7,B3.8,2,0,0,1,0,0,0
1998-05-16,118,92,500,0,-7,B4.7,3,0,0,4,0,0,0
1998-05-17,110,89,550,0,-22,B2.8,0,0,0,0,0,0,0
1998-05-18,102,92,370,0,-24,B2.7,0,0,0,0,0,0,0
1998-05-19,99,77,190,2,-29,B2.2,3,0,0,0,0,0,0
1998-05-20,92,58,120,0,-3,B3.9,0,0,0,0,0,0,0
1998-05-21,89,29,60,0,-16,B1.0,0,0,0,0,0,0,0
1998-05-22,87,26,60,0,-1,B1.0,0,0,0,0,0,0,0
1998-05-23,90,47,40,2,26,B1.1,0,0,0,2,0,0,0
1998-05-24,96,41,210,0,18,B1.6,1,0,0,5,0,0,0
1998-05-25,92,57,460,1,31,B1.9,0,0,0,0,0,0,0
1998-05-26,93,49,550,0,6,B1.5,2,0,0,2,1,0,0
1998-05-27,94,49,570,0,-999,B2.4,13,0,0,26,2,0,0
1998-05-28,98,47,410,0,-999,C1.1,18,1,0,8,0,0,0
1998-05-29,95,44,210,2,-999,B7.9,9,1,0,2,0,0,0
1998-05-30,96,62,230,2,-11,B5.3,1,0,0,0,0,0,0
1998-05-31,94,62,200,0,-22,B2.4,1,0,0,1,0,0,0
1998-06-01,100,59,190,0,-999,B1.7,0,0,0,1,0,0,0
1998-06-02,105,71,550,1,-73,B2.1,0,0,0,1,0,0,0
1998-06-03,113,65,600,1,-999,B2.4,2,0,0,4,0,0,0
1998-06-04,112,92,670,1,-999,B2.5,2,0,0,6,0,0,0
1998-06-05,115,99,650,0,10,B4.1,3,0,0,7,0,0,0
1998-06-06,115,110,540,2,-999,B2.1,0,0,0,0,0,0,0
1998-06-07,113,96,570,1,-999,B2.2,1,0,0,3,1,0,0
1998-06-08,117,104,520,2,85,B2.1,2,0,0,1,0,1,0
1998-06-09,112,101,460,2,54,B2.7,0,0,0,0,0,0,0
1998-06-10,112,103,600,0,-999,B2.4,3,0,0,0,0,0,0
1998-06-11,112,95,560,1,-999,B6.4,0,1,0,2,0,0,0
1998-06-12,112,122,690,2,11,B5.3,8,0,0,10,1,0,0
1998-06-13,111,148,600,3,-11,B4.5,7,1,0,9,1,0,0
1998-06-14,102,104,470,1,-30,B4.7,1,0,0,5,1,0,0
1998-06-15,100,79,270,1,-999,B2.0,1,0,0,1,0,0,0
1998-06-16,104,71,290,0,-27,B1.6,0,1,0,0,0,0,0
1998-06-17,101,94,340,1,-22,B4.7,0,0,0,1,0,0,0
1998-06-18,100,68,260,0,-15,B1.3,0,0,0,2,0,0,0
1998-06-19,99,67,260,1,-5,B1.0,0,0,0,2,0,0,0
1998-06-20,101,80,280,1,16,B1.7,3,0,0,4,2,0,0
1998-06-21,102,87,350,0,16,B2.9,5,0,0,5,0,0,0
1998-06-22,101,64,420,1,5,B2.3,2,0,0,7,0,0,0
1998-06-23,96,59,400,0,12,B1.9,2,0,0,7,0,0,0
1998-06-24,105,64,440,2,12,B1.9,7,0,0,8,0,0,0
1998-06-25,106,84,460,1,4,B2.4,5,0,0,2,0,0,0
1998-06-26,109,99,460,2,-9,B3.4,1,0,0,1,0,0,0
1998-06-27,115,125,540,2,-6,B4.7,4,1,0,10,1,0,0
1998-06-28,122,133,680,1,-14,B3.9,5,0,0,5,1,0,0
1998-06-29,119,137,650,1,-24,B3.2,2,0,0,3,1,0,0
1998-06-30,121,127,780,2,-22,B3.9,2,0,0,2,1,0,0
1998-07-01,127,126,710,0,-9,B4.7,4,0,0,7,1,0,0
1998-07-02,120,109,650,0,6,B3.1,1,0,0,1,0,0,0
1998-07-03,128,123,640,0,4,C1.2,5,1,0,4,0,0,0
1998-07-04,129,129,640,0,8,B8.2,10,1,0,11,1,0,0
1998-07-05,124,137,540,2,20,B3.7,6,0,0,3,0,1,0
1998-07-06,121,110,410,0,36,B3.1,1,0,0,0,0,0,0
1998-07-07,115,92,380,1,37,B2.4,1,0,0,1,1,0,0
1998-07-08,112,56,310,0,16,B2.2,2,0,0,0,0,0,0
1998-07-09,114,61,310,0,6,B4.4,1,0,0,1,0,0,0
1998-07-10,109,91,290,3,-5,B2.1,1,0,0,3,0,0,0
1998-07-11,108,96,350,1,-13,B2.7,2,0,0,5,0,0,0
1998-07-12,99,82,270,0,-11,B2.3,0,0,0,0,0,0,0
1998-07-13,106,50,110,0,-23,B2.3,0,0,0,2,0,0,0
1998-07-14,103,58,160,0,-11,B1.9,3,1,0,3,1,0,0
1998-07-15,105,95,160,3,3,B1.3,6,0,0,9,0,0,0
1998-07-16,106,113,190,1,17,B3.2,9,0,0,9,1,0,0
1998-07-17,100,89,240,0,17,B1.7,0,0,0,4,0,0,0
1998-07-18,99,76,130,0,2,B1.1,1,0,0,0,0,0,0
1998-07-19,102,62,160,1,-999,B1.0,1,0,0,5,0,0,0
1998-07-20,112,90,210,2,15,B2.2,0,0,0,12,0,0,0
1998-07-21,110,125,450,3,17,B4.8,0,0,0,2,0,0,0
1998-07-22,114,145,640,1,19,B3.3,3,0,0,1,0,0,0
1998-07-23,115,139,650,0,15,B2.8,3,0,0,4,0,0,0
1998-07-24,125,111,810,0,2,B2.7,4,0,0,11,0,0,0
1998-07-25,122,85,890,0,-2,B2.3,2,0,0,6,0,0,0
1998-07-26,119,80,1040,0,-16,B2.2,0,0,0,5,0,0,0
1998-07-27,120,109,960,4,-11,B2.2,0,0,0,1,0,0,0
1998-07-28,121,116,790,0,-25,B2.0,0,0,0,4,0,0,0
1998-07-29,120,115,810,1,-4,B2.2,0,0,0,0,0,0,0
1998-07-30,115,69,680,1,-999,B1.5,0,0,0,0,0,0,0
1998-07-31,114,107,680,3,16,B1.5,2,0,0,1,0,1,0
1998-08-01,112,74,570,0,23,B1.9,1,0,0,0,1,0,0
1998-08-02,110,121,520,3,28,B2.4,1,0,0,2,1,0,0
1998-08-03,109,112,460,1,26,B3.7,0,0,0,0,0,0,0
1998-08-04,116,80,370,0,31,B2.1,0,0,0,3,0,0,0
1998-08-05,127,85,420,1,18,B3.1,1,0,0,2,0,0,0
1998-08-06,138,122,810,1,8,B3.1,10,0,0,15,0,0,0
1998-08-07,145,127,1060,2,-2,B5.4,7,0,0,13,0,0,0
1998-08-08,147,121,1300,0,-6,B5.8,7,1,0,5,1,0,0
1998-08-09,154,155,1670,2,-28,B7.2,6,2,0,4,1,1,0
1998-08-10,149,136,1740,0,-24,B4.9,4,0,0,15,0,0,0
1998-08-11,150,144,1550,0,-16,B5.8,2,0,0,2,0,0,0
1998-08-12,147,137,1540,1,-24,B4.8,2,0,0,3,0,0,0
1998-08-13,137,109,1270,0,-1,B4.5,6,0,0,10,0,0,0
1998-08-14,137,80,1060,1,-11,B4.9,4,1,0,8,1,0,0
1998-08-15,133,106,1070,3,-4,B4.6,6,0,0,4,0,0,0
1998-08-16,140,90,1170,0,-5,B6.5,2,1,0,1,0,0,0
1998-08-17,136,90,950,1,10,C1.2,5,0,1,6,0,0,0
1998-08-18,133,104,1040,1,4,B5.1,1,1,2,6,1,0,0
1998-08-19,135,132,1150,1,-2,C4.5,3,2,1,7,1,0,0
1998-08-20,139,120,830,2,2,C1.6,5,0,0,5,1,0,0
1998-08-21,132,138,830,2,6,B5.3,5,1,0,2,0,0,0
1998-08-22,133,102,820,3,12,C1.6,6,0,0,9,2,1,0
1998-08-23,126,121,670,1,8,B4.0,3,1,0,6,1,0,0
1998-08-24,121,99,640,1,-17,B4.1,1,0,1,4,1,0,1
1998-08-25,122,109,700,0,-7,C4.9,0,0,0,1,0,0,0
1998-08-26,127,146,650,3,7,B2.4,0,0,0,0,0,0,0
1998-08-27,135,153,460,2,7,B3.0,2,0,0,2,0,0,0
1998-08-28,139,167,530,2,5,B5.0,2,0,0,1,0,0,0
1998-08-29,147,128,810,0,0,B4.8,7,0,0,5,0,0,0
1998-08-30,163,136,1630,1,-10,B7.3,17,3,0,30,4,0,0
1998-08-31,179,133,1820,0,-1,C1.2,8,1,0,18,1,0,0
1998-09-01,177,129,2010,0,-1,C1.5,9,1,0,31,1,0,0
1998-09-02,163,116,2250,1,12,C1.1,6,1,0,5,0,0,0
1998-09-03,163,117,1860,2,3,C1.0,6,2,0,11,0,0,0
1998-09-04,155,73,1640,1,19,B8.7,3,0,0,3,0,0,0
1998-09-05,154,101,1530,1,28,C1.1,9,0,0,10,0,0,0
1998-09-06,165,142,1740,2,28,B5.8,7,0,0,13,0,0,0
1998-09-07,151,138,1500,0,-1,B4.7,1,0,0,3,0,0,0
1998-09-08,154,164,1490,1,-11,B5.4,5,0,0,6,0,0,0
1998-09-09,145,156,960,1,-999,B6.0,5,1,0,10,1,0,0
1998-09-10,142,123,640,0,1,B5.0,4,0,0,7,0,0,0
1998-09-11,139,134,690,1,-10,B5.4,5,1,0,14,2,0,0
1998-09-12,135,118,870,1,-2,B5.7,4,0,0,9,0,0,0
1998-09-13,131,111,940,0,-1,B3.4,5,0,0,5,0,0,0
1998-09-14,122,106,630,0,7,B2.9,1,0,0,5,0,0,0
1998-09-15,117,71,400,0,3,B2.7,1,0,0,2,0,0,0
1998-09-16,119,86,280,3,-5,B2.8,0,0,0,0,0,0,0
1998-09-17,117,100,390,2,5,B3.6,0,0,0,0,0,0,0
1998-09-18,123,106,700,0,12,B3.7,0,0,0,5,0,0,0
1998-09-19,127,133,800,3,23,B3.2,0,0,0,4,0,0,0
1998-09-20,132,130,790,0,21,B3.1,1,1,0,5,0,0,0
1998-09-21,138,151,910,0,-999,B3.5,4,0,0,4,1,0,0
1998-09-22,141,154,720,1,28,B3.5,3,0,0,5,0,0,0
1998-09-23,143,162,760,0,-999,B5.3,4,1,0,8,0,0,1
1998-09-24,135,156,800,2,1,B4.1,2,0,0,5,1,0,0
1998-09-25,139,118,680,0,-14,B3.7,4,0,0,6,0,0,0
1998-09-26,136,115,770,0,-999,B5.3,4,0,0,7,0,0,0
1998-09-27,127,87,620,0,-999,B4.0,5,0,0,7,3,0,0
1998-09-28,123,127,550,3,-9,B3.8,5,1,0,6,0,0,0
1998-09-29,116,86,330,0,-11,B2.6,1,0,0,2,0,0,0
1998-09-30,122,59,290,0,-29,B2.8,0,1,0,0,0,0,0
1998-10-01,119,47,140,1,-11,B5.8,6,0,0,2,0,0,0
1998-10-02,113,51,290,0,27,B2.5,0,0,0,0,0,0,0
1998-10-03,112,38,270,0,28,B1.8,0,0,0,1,0,0,0
1998-10-04,115,21,260,0,21,B2.0,0,0,0,4,0,0,0
1998-10-05,117,49,250,1,4,B2.2,0,0,0,1,0,0,0
1998-10-06,117,68,330,2,19,B2.2,0,0,0,0,0,0,0
1998-10-07,124,98,670,2,6,B2.2,9,2,0,19,2,0,0
1998-10-08,124,146,450,1,-12,B2.9,5,0,0,10,0,0,0
1998-10-09,124,125,350,0,-1,B2.4,3,0,0,9,0,0,0
1998-10-10,121,94,340,1,0,B3.0,5,0,0,0,0,0,0
1998-10-11,119,68,200,0,-9,B4.2,5,0,0,3,0,0,0
1998-10-12,114,76,240,0,-28,B3.1,2,0,0,2,0,0,0
1998-10-13,118,70,240,2,-8,B3.2,2,0,0,5,0,0,0
1998-10-14,119,86,330,1,-9,B2.2,1,0,0,11,0,0,0
1998-10-15,131,113,450,3,-9,B2.3,2,0,0,2,0,0,0
1998-10-16,131,120,570,0,-999,B4.0,3,0,0,7,0,0,0
1998-10-17,135,107,730,1,10,B3.2,4,0,0,7,1,0,0
1998-10-18,126,136,840,2,29,C1.6,1,1,0,1,2,0,0
1998-10-19,118,116,570,0,26,B3.3,6,0,0,9,1,0,0
1998-10-20,121,104,290,0,17,B6.7,8,0,0,7,0,0,0
1998-10-21,118,99,220,1,18,B7.1,3,0,0,2,0,0,0
1998-10-22,115,60,420,0,-1,B3.7,5,0,0,6,0,0,0
1998-10-23,113,71,390,0,-54,B2.2,1,0,0,1,0,0,0
1998-10-24,111,43,260,0,-999,B2.0,1,0,0,1,0,0,0
1998-10-25,108,49,90,3,-20,B2.8,1,0,0,3,0,0,0
1998-10-26,104,50,90,0,-30,B3.0,3,0,0,1,0,0,0
1998-10-27,103,17,40,0,-1,B2.1,0,0,0,0,0,0,0
1998-10-28,108,33,100,1,-999,B1.5,3,0,0,2,0,0,0
1998-10-29,110,81,330,4,7,B2.3,1,0,0,0,0,0,0
1998-10-30,112,81,360,0,10,B2.1,0,0,0,0,0,0,0
1998-10-31,119,71,310,0,17,B2.0,0,0,0,0,0,0,0
1998-11-01,121,79,320,0,19,B2.7,1,0,0,4,0,0,0
1998-11-02,126,76,350,2,9,B2.4,1,0,0,1,2,0,0
1998-11-03,152,81,540,1,-2,B2.6,0,1,0,6,0,1,0
1998-11-04,141,124,620,2,-3,B4.8,11,0,0,15,2,0,0
1998-11-05,153,137,680,1,-9,C2.3,11,3,0,17,1,1,0
1998-11-06,141,142,730,0,-999,C1.1,18,1,0,28,2,0,0
1998-11-07,149,144,720,1,-999,B4.6,6,1,0,12,1,0,0
1998-11-08,153,137,1220,1,-999,C1.3,7,2,0,13,4,1,0
1998-11-09,162,107,1310,1,-39,C1.5,7,0,0,10,0,0,0
1998-11-10,154,81,1260,0,-999,C1.2,10,1,0,16,1,0,0
1998-11-11,147,82,930,1,-999,C1.3,11,2,0,7,0,0,0
1998-11-12,142,85,800,0,-7,C1.3,7,1,0,5,1,0,0
1998-11-13,135,97,850,1,4,B7.1,2,0,0,3,0,0,0
1998-11-14,127,129,1050,2,56,B7.0,5,0,0,9,0,0,0
1998-11-15,126,110,770,1,-999,B4.5,2,0,0,1,0,0,0
1998-11-16,125,76,550,0,-999,B4.0,7,0,0,5,0,0,0
1998-11-17,121,92,480,1,44,B4.0,1,0,0,0,0,0,0
1998-11-18,115,72,410,1,34,B2.3,1,0,0,0,0,0,0
1998-11-19,117,57,360,0,7,B1.8,0,0,0,1,0,0,0
1998-11-20,122,58,430,0,-17,B2.3,2,0,0,11,0,0,0
1998-11-21,121,55,510,1,-10,B4.2,12,0,0,16,1,0,0
1998-11-22,126,56,320,0,-39,B7.2,4,2,2,11,1,1,0
1998-11-23,130,56,250,1,-999,C1.5,4,1,1,3,1,0,0
1998-11-24,140,74,520,2,-2,C1.4,6,0,1,5,1,0,0
1998-11-25,150,102,950,0,43,B8.4,8,0,0,11,0,0,0
1998-11-26,156,132,940,1,43,B5.9,11,0,0,10,1,0,0
1998-11-27,159,121,900,0,-999,B6.8,10,1,0,6,0,1,0
1998-11-28,165,110,880,0,47,C1.4,1,0,1,5,0,0,1
1998-11-29,168,126,990,1,-999,C1.2,6,0,0,9,0,0,0
1998-11-30,163,186,930,4,-999,B8.0,13,0,0,10,0,0,0
1998-12-01,163,153,1340,1,30,B7.5,8,0,0,8,1,0,0
1998-12-02,152,144,950,0,-999,B6.0,3,0,0,7,0,0,0
1998-12-03,153,136,830,1,19,B6.5,2,0,0,5,0,0,0
1998-12-04,148,109,890,0,-999,B5.4,4,0,0,2,0,0,0
1998-12-05,142,91,960,0,-24,B4.7,3,0,0,2,0,0,0
1998-12-06,142,106,1040,2,-14,B5.0,6,0,0,4,0,0,0
1998-12-07,153,143,950,1,-38,B5.3,5,0,0,9,0,0,0
1998-12-08,162,158,980,1,-999,B5.3,7,0,0,11,1,0,0
1998-12-09,154,132,870,0,-999,B8.3,12,0,0,10,1,0,0
1998-12-10,134,145,800,2,-23,B6.8,2,0,0,7,0,0,0
1998-12-11,143,166,1040,2,-35,B4.9,5,0,0,14,0,0,0
1998-12-12,143,142,740,0,32,B6.0,7,0,0,18,1,0,0
1998-12-13,144,152,690,1,4,B5.6,9,0,0,12,0,0,0
1998-12-14,144,113,690,0,6,B7.2,9,0,0,8,1,0,0
1998-12-15,142,108,650,1,26,B5.1,4,0,0,5,0,0,0
1998-12-16,141,118,570,1,33,B4.6,8,0,0,6,1,0,0
1998-12-17,146,93,460,1,11,B5.8,7,1,0,18,3,0,0
1998-12-18,155,76,510,0,-10,C1.0,9,1,0,19,1,1,0
1998-12-19,138,88,550,0,4,B8.7,5,0,0,5,0,0,0
1998-12-20,135,98,340,3,-999,B6.1,4,1,0,7,1,0,0
1998-12-21,135,72,270,0,-14,B6.3,3,0,0,6,0,0,0
1998-12-22,129,56,200,0,-26,B5.9,3,0,0,4,0,0,0
1998-12-23,140,78,250,3,4,B6.5,3,2,0,4,0,0,0
1998-12-24,139,93,290,1,5,C1.8,3,1,0,7,1,0,0
1998-12-25,144,84,370,0,7,B6.7,6,1,0,6,0,0,0
1998-12-26,145,100,550,0,-3,B8.0,10,0,0,16,1,0,0
1998-12-27,167,156,800,1,-999,B9.2,12,0,0,16,0,0,0
1998-12-28,184,177,1170,1,-999,C2.5,7,4,0,21,4,0,0
1998-12-29,183,136,1170,0,29,C1.2,9,0,0,26,0,0,0
1998-12-30,179,186,1270,1,14,B9.9,11,1,0,14,0,0,0
1998-12-31,175,135,1070,2,20,C1.0,14,0,0,10,1,0,0
1999-01-01,167,121,860,0,24,B6.3,4,1,0,5,2,0,0
1999-01-02,160,107,690,2,18,B8.7,4,0,0,2,0,0,0
1999-01-03,155,113,670,1,-1,B6.7,7,0,0,6,1,0,0
1999-01-04,147,94,550,1,1,B6.8,4,0,0,3,0,0,0
1999-01-05,137,87,490,1,-32,B6.6,5,0,0,0,0,0,0
1999-01-06,126,70,260,0,-75,B7.0,5,0,0,5,0,0,0
1999-01-07,115,125,260,3,-999,C2.1,0,0,0,0,0,0,0
1999-01-08,116,99,150,0,-10,B2.3,2,0,0,2,0,0,0
1999-01-09,115,70,160,1,-25,B2.2,1,0,0,0,0,0,0
1999-01-10,110,62,210,1,3,B2.7,1,0,0,1,0,0,0
1999-01-11,112,46,140,0,33,B2.0,4,0,0,1,0,0,0
1999-01-12,113,66,290,2,35,B5.7,2,0,0,5,0,0,0
1999-01-13,119,77,450,1,26,B2.2,10,0,0,14,2,0,0
